Timestamp," M4"""," M8"""," M12"""," M16"""," M20"""," M24"""," M28"""," M32"""," M36"""," M40"""," M44"""," M48"""," EC4"""," EC8"""," EC12"""," EC16"""," EC20"""," EC24"""," EC28"""," EC32"""," EC36"""," EC40"""," EC44"""," EC48"""," Temperature (Celsius)4"""," Temperature (Celsius)8"""," Temperature (Celsius)12"""," Temperature (Celsius)16"""," Temperature (Celsius)20"""," Temperature (Celsius)24"""," Temperature (Celsius)28"""," Temperature (Celsius)32"""," Temperature (Celsius)36"""," Temperature (Celsius)40"""," Temperature (Celsius)44"""," Temperature (Celsius)48"""
7/19/2024 5:15,52.296,47.62,49.276,48.328,42.562,41.932,39.204,38.56,41.184,44.116,47.748,51.378,0.215545654,0.195129395,0.204864502,0.248199463,0.208190918,0.177978516,0.166534424,0.200073242,0.215332031,0.201049805,0.211914063,0.222747803,23.42,24.57,24.46,23.92,23.57,22.96,22.7,22.36,21.94,21.35,20.85,20.36
7/19/2024 5:30,52.268,47.614,49.264,48.324,42.56,41.924,39.208,38.57,41.186,44.136,47.766,51.396,0.215270996,0.195129395,0.205047607,0.248138428,0.208343506,0.177947998,0.166656494,0.20022583,0.215240479,0.200805664,0.211761475,0.222717285,23.32,24.51,24.46,23.92,23.59,22.96,22.72,22.35,21.93,21.41,20.87,20.35
7/19/2024 5:45,52.222,47.606,49.272,48.354,42.568,41.924,39.206,38.56,41.192,44.136,47.762,51.388,0.214935303,0.195037842,0.204864502,0.248168945,0.208282471,0.177978516,0.166656494,0.200134277,0.215332031,0.200958252,0.21182251,0.22265625,23.22,24.48,24.43,23.92,23.59,22.96,22.72,22.35,21.93,21.37,20.86,20.36
7/19/2024 6:00,52.172,47.582,49.252,48.374,42.572,41.93,39.21,38.564,41.164,44.136,47.756,51.38,0.214569092,0.194976807,0.204803467,0.248016357,0.208282471,0.178100586,0.166717529,0.200164795,0.215332031,0.200897217,0.21182251,0.22277832,23.14,24.43,24.44,23.93,23.59,22.96,22.68,22.36,21.93,21.37,20.86,20.36
7/19/2024 6:15,52.134,47.598,49.276,48.346,42.572,41.936,39.206,38.568,41.204,44.154,47.764,51.376,0.214416504,0.194763184,0.204742432,0.248168945,0.208404541,0.178039551,0.166534424,0.200164795,0.215270996,0.200775146,0.21182251,0.222869873,23.06,24.39,24.42,23.92,23.59,22.96,22.68,22.37,21.93,21.4,20.87,20.35
7/19/2024 6:30,52.104,47.576,49.278,48.35,42.57,41.93,39.206,38.558,41.196,44.148,47.764,51.382,0.214141846,0.194915771,0.204620361,0.248321533,0.208435059,0.178100586,0.166534424,0.200164795,0.215545654,0.200866699,0.21182251,0.22277832,22.97,24.34,24.42,23.94,23.59,22.96,22.69,22.35,21.93,21.4,20.87,20.36
7/19/2024 6:45,52.066,47.57,49.256,48.342,42.57,41.936,39.21,38.566,41.19,44.148,47.768,51.388,0.213745117,0.194580078,0.204711914,0.248260498,0.208374023,0.177978516,0.166595459,0.200134277,0.215332031,0.20098877,0.211975098,0.222961426,22.88,24.3,24.41,23.94,23.59,22.96,22.7,22.36,21.93,21.4,20.88,20.37
7/19/2024 7:00,52.034,47.568,49.258,48.35,42.576,41.934,39.204,38.572,41.204,44.148,47.766,51.386,0.213592529,0.194610596,0.204467773,0.248168945,0.208343506,0.178039551,0.166534424,0.200164795,0.215362549,0.200866699,0.21182251,0.22277832,22.8,24.24,24.36,23.94,23.62,22.96,22.68,22.35,21.93,21.37,20.86,20.35
7/19/2024 7:15,51.988,47.56,49.26,48.356,42.578,41.932,39.2,38.562,41.204,44.158,47.77,51.386,0.213378906,0.194366455,0.204681396,0.248260498,0.208282471,0.178039551,0.166656494,0.200195313,0.215362549,0.200805664,0.21182251,0.222839355,22.73,24.19,24.36,23.95,23.59,22.96,22.68,22.36,21.93,21.4,20.87,20.36
7/19/2024 7:30,51.97,47.54,49.24,48.362,42.584,41.936,39.214,38.576,41.19,44.154,47.772,51.39,0.21295166,0.194396973,0.204681396,0.24810791,0.208343506,0.17791748,0.166656494,0.20010376,0.215423584,0.20111084,0.211975098,0.222839355,22.63,24.14,24.38,23.95,23.59,22.96,22.68,22.36,21.93,21.4,20.87,20.36
7/19/2024 7:45,51.932,47.526,49.246,48.362,42.59,41.928,39.2,38.558,41.21,44.162,47.776,51.392,0.212768555,0.194091797,0.204620361,0.24810791,0.208465576,0.177947998,0.166564941,0.20022583,0.215209961,0.20098877,0.211883545,0.222808838,22.55,24.1,24.33,23.95,23.64,22.96,22.7,22.35,21.93,21.37,20.86,20.35
7/19/2024 8:00,51.902,47.536,49.25,48.378,42.584,41.95,39.2,38.562,41.206,44.152,47.764,51.376,0.212554932,0.194244385,0.204620361,0.24822998,0.208435059,0.178161621,0.166595459,0.20010376,0.215332031,0.201049805,0.21194458,0.222869873,22.52,24.02,24.32,23.95,23.64,22.96,22.68,22.35,21.93,21.4,20.87,20.36
7/19/2024 8:15,51.876,47.524,49.246,48.362,42.592,41.948,39.208,38.566,41.194,44.166,47.772,51.38,0.212463379,0.194030762,0.204620361,0.248199463,0.208404541,0.178070068,0.166534424,0.199981689,0.215423584,0.20098877,0.211914063,0.222839355,22.43,23.99,24.29,23.93,23.62,22.96,22.68,22.35,21.93,21.4,20.88,20.37
7/19/2024 8:30,51.836,47.508,49.248,48.364,42.59,41.948,39.206,38.572,41.194,44.152,47.77,51.39,0.212036133,0.193908691,0.204650879,0.248413086,0.208465576,0.178161621,0.166564941,0.200073242,0.215362549,0.201049805,0.211883545,0.222747803,22.35,23.96,24.29,23.94,23.6,22.95,22.68,22.35,21.93,21.4,20.87,20.35
7/19/2024 8:45,51.806,47.498,49.234,48.38,42.588,41.93,39.208,38.568,41.21,44.158,47.768,51.378,0.211761475,0.193725586,0.204589844,0.248260498,0.208374023,0.178161621,0.166503906,0.200164795,0.215606689,0.200805664,0.211791992,0.222808838,22.26,23.89,24.26,23.95,23.6,22.96,22.66,22.35,21.93,21.37,20.86,20.35
7/19/2024 9:00,51.782,47.492,49.232,48.354,42.598,41.952,39.218,38.57,41.2,44.156,47.774,51.396,0.211395264,0.193603516,0.204345703,0.248199463,0.208374023,0.178192139,0.166534424,0.20010376,0.215332031,0.20098877,0.211914063,0.222869873,22.2,23.86,24.25,23.93,23.64,22.96,22.67,22.35,21.93,21.41,20.87,20.35
7/19/2024 9:15,51.738,47.468,49.246,48.36,42.598,41.948,39.216,38.574,41.2,44.172,47.772,51.372,0.211303711,0.193634033,0.20425415,0.248077393,0.208404541,0.178222656,0.166503906,0.20010376,0.215179443,0.200927734,0.211914063,0.222930908,22.12,23.82,24.24,23.93,23.64,22.96,22.68,22.36,21.93,21.4,20.88,20.37
7/19/2024 9:30,51.708,47.466,49.23,48.364,42.588,41.946,39.222,38.576,41.206,44.19,47.79,51.39,0.211151123,0.193389893,0.204437256,0.24822998,0.208496094,0.178161621,0.166595459,0.20010376,0.215454102,0.200622559,0.211761475,0.222900391,22.1,23.77,24.21,23.93,23.64,22.96,22.68,22.32,21.93,21.4,20.87,20.36
7/19/2024 9:45,51.69,47.458,49.202,48.374,42.596,41.952,39.212,38.574,41.21,44.174,47.784,51.396,0.210876465,0.19342041,0.204345703,0.24810791,0.208374023,0.178253174,0.166595459,0.200134277,0.215393066,0.200622559,0.211761475,0.222930908,22,23.71,24.18,23.92,23.64,22.96,22.68,22.35,21.93,21.4,20.88,20.37
7/19/2024 10:00,51.652,47.458,49.204,48.358,42.598,41.958,39.214,38.57,41.212,44.19,47.788,51.388,0.210540771,0.19317627,0.204223633,0.248260498,0.208374023,0.178070068,0.166473389,0.200164795,0.215270996,0.200897217,0.211883545,0.222869873,21.92,23.65,24.17,23.92,23.63,22.96,22.67,22.35,21.94,21.4,20.88,20.37
7/19/2024 10:15,51.606,47.45,49.206,48.358,42.598,41.954,39.218,38.564,41.202,44.176,47.784,51.392,0.210235596,0.193054199,0.204040527,0.24810791,0.208496094,0.178161621,0.166503906,0.200195313,0.215423584,0.201080322,0.211975098,0.222930908,21.84,23.6,24.14,23.92,23.64,22.96,22.68,22.34,21.93,21.4,20.88,20.37
7/19/2024 10:30,51.572,47.426,49.224,48.364,42.598,41.952,39.206,38.574,41.208,44.188,47.788,51.39,0.209899902,0.192962646,0.203948975,0.24822998,0.208465576,0.178100586,0.166534424,0.20010376,0.215362549,0.200866699,0.211883545,0.222900391,21.75,23.57,24.12,23.92,23.64,22.96,22.68,22.37,21.93,21.41,20.88,20.37
7/19/2024 10:45,51.544,47.422,49.202,48.368,42.59,41.956,39.22,38.574,41.208,44.182,47.788,51.394,0.209838867,0.193054199,0.204193115,0.247955322,0.208526611,0.178131104,0.166625977,0.200042725,0.215332031,0.200866699,0.211883545,0.222961426,21.7,23.52,24.07,23.92,23.64,22.96,22.68,22.35,21.93,21.4,20.87,20.35
7/19/2024 11:00,51.502,47.414,49.192,48.358,42.598,41.968,39.216,38.572,41.22,44.176,47.778,51.38,0.209320068,0.192657471,0.204071045,0.248046875,0.208557129,0.177978516,0.166473389,0.20010376,0.215332031,0.200775146,0.21182251,0.222900391,21.63,23.45,24.09,23.9,23.64,22.96,22.67,22.33,21.93,21.4,20.88,20.37
7/19/2024 11:15,51.47,47.392,49.18,48.36,42.6,41.958,39.22,38.574,41.206,44.186,47.784,51.386,0.20904541,0.192749023,0.204040527,0.248168945,0.208435059,0.178161621,0.166473389,0.200073242,0.215179443,0.200866699,0.21194458,0.223052979,21.57,23.42,24.03,23.9,23.64,22.96,22.68,22.34,21.94,21.37,20.86,20.36
7/19/2024 11:30,51.444,47.38,49.2,48.366,42.6,41.964,39.208,38.576,41.22,44.202,47.792,51.384,0.208953857,0.192596436,0.203765869,0.248016357,0.208526611,0.178100586,0.166412354,0.200164795,0.215240479,0.200805664,0.211883545,0.222991943,21.5,23.38,24,23.87,23.64,22.96,22.68,22.34,21.93,21.4,20.88,20.37
7/19/2024 11:45,51.418,47.39,49.188,48.364,42.592,41.964,39.218,38.578,41.24,44.202,47.792,51.382,0.208618164,0.192443848,0.203765869,0.24822998,0.208435059,0.178100586,0.166473389,0.200134277,0.215240479,0.20098877,0.211975098,0.222991943,21.44,23.33,23.99,23.87,23.64,22.96,22.68,22.32,21.93,21.4,20.87,20.36
7/19/2024 12:00,51.394,47.388,49.178,48.364,42.6,41.964,39.214,38.586,41.224,44.182,47.784,51.386,0.208282471,0.192169189,0.203674316,0.24798584,0.208465576,0.178253174,0.166564941,0.20010376,0.215362549,0.200897217,0.21194458,0.222991943,21.38,23.3,23.93,23.87,23.64,22.96,22.66,22.35,21.93,21.4,20.87,20.35
7/19/2024 12:15,51.366,47.362,49.164,48.348,42.604,41.966,39.222,38.568,41.224,44.21,47.796,51.384,0.208221436,0.192199707,0.203674316,0.247894287,0.208435059,0.178192139,0.166503906,0.200134277,0.215362549,0.200836182,0.211883545,0.222991943,21.32,23.25,23.92,23.85,23.64,22.96,22.67,22.32,21.93,21.4,20.87,20.36
7/19/2024 12:30,51.332,47.35,49.144,48.33,42.592,41.97,39.208,38.582,41.228,44.188,47.786,51.384,0.208068848,0.192047119,0.203643799,0.24798584,0.208465576,0.178192139,0.166534424,0.200073242,0.215515137,0.200866699,0.21194458,0.223052979,21.31,23.19,23.89,23.87,23.64,22.96,22.68,22.33,21.93,21.4,20.87,20.35
7/19/2024 12:45,51.298,47.328,49.136,48.35,42.588,41.976,39.218,38.58,41.23,44.19,47.788,51.388,0.208007813,0.191833496,0.203308105,0.247802734,0.208435059,0.178100586,0.166442871,0.20010376,0.215332031,0.200561523,0.211791992,0.223052979,21.28,23.15,23.88,23.82,23.63,22.96,22.67,22.33,21.93,21.4,20.88,20.36
7/19/2024 13:00,51.282,47.32,49.13,48.33,42.594,41.964,39.216,38.58,41.216,44.196,47.788,51.382,0.208007813,0.191558838,0.203430176,0.247741699,0.208282471,0.178253174,0.166503906,0.200195313,0.215454102,0.200866699,0.211883545,0.222930908,21.28,23.1,23.85,23.8,23.62,22.96,22.67,22.31,21.93,21.4,20.88,20.37
7/19/2024 13:15,51.268,47.294,49.108,48.328,42.594,41.956,39.196,38.572,41.234,44.2,47.796,51.392,0.207885742,0.191497803,0.203094482,0.247314453,0.208465576,0.178161621,0.166442871,0.20010376,0.215393066,0.200775146,0.211975098,0.223175049,21.28,23.05,23.83,23.8,23.6,22.96,22.67,22.32,21.93,21.41,20.88,20.37
7/19/2024 13:30,51.224,47.29,49.088,48.308,42.584,41.956,39.206,38.574,41.23,44.178,47.778,51.38,0.2081604,0.191467285,0.203063965,0.247436523,0.208343506,0.178192139,0.166595459,0.200073242,0.215332031,0.200683594,0.211914063,0.223144531,21.34,23.01,23.79,23.82,23.62,22.96,22.67,22.36,21.93,21.4,20.88,20.37
7/19/2024 13:45,51.188,47.272,49.072,48.318,42.578,41.962,39.206,38.568,41.238,44.178,47.78,51.384,0.208282471,0.19140625,0.203063965,0.2472229,0.208343506,0.178253174,0.166442871,0.20010376,0.215362549,0.200744629,0.211914063,0.223083496,21.42,22.97,23.77,23.78,23.59,22.96,22.67,22.33,21.93,21.4,20.88,20.36
7/19/2024 14:00,51.182,47.246,49.046,48.288,42.586,41.964,39.212,38.566,41.244,44.178,47.78,51.382,0.208648682,0.191192627,0.202972412,0.247314453,0.208251953,0.178131104,0.166534424,0.20010376,0.215270996,0.201019287,0.212036133,0.223052979,21.52,22.94,23.74,23.78,23.59,22.96,22.68,22.33,21.93,21.41,20.9,20.4
7/19/2024 14:15,51.136,47.222,49.052,48.286,42.576,41.956,39.206,38.574,41.228,44.19,47.778,51.368,0.208984375,0.190979004,0.202636719,0.247436523,0.208312988,0.178131104,0.166412354,0.200042725,0.215362549,0.200744629,0.21194458,0.223144531,21.67,22.91,23.71,23.76,23.58,22.96,22.68,22.33,21.93,21.4,20.87,20.35
7/19/2024 14:30,51.094,47.206,49.024,48.276,42.57,41.972,39.206,38.574,41.222,44.19,47.778,51.368,0.209442139,0.190917969,0.202667236,0.24710083,0.208221436,0.178131104,0.166473389,0.200073242,0.215423584,0.200866699,0.212036133,0.223205566,21.82,22.87,23.69,23.73,23.59,22.96,22.68,22.33,21.93,21.37,20.86,20.35
7/19/2024 14:45,51.046,47.18,49.024,48.276,42.564,42.004,39.182,38.586,41.242,44.172,47.76,51.346,0.210662842,0.190948486,0.202362061,0.247131348,0.208221436,0.178192139,0.166473389,0.199981689,0.215454102,0.200653076,0.211853027,0.223083496,21.93,22.87,23.7,23.73,23.59,22.96,22.67,22.32,21.94,21.41,20.88,20.36
7/19/2024 15:00,50.996,47.156,49.012,48.28,42.56,42.018,39.192,38.586,41.232,44.178,47.768,51.362,0.211029053,0.190917969,0.202453613,0.247009277,0.208190918,0.178100586,0.166442871,0.199798584,0.215423584,0.200714111,0.211914063,0.223114014,22.07,22.86,23.65,23.72,23.59,22.96,22.68,22.32,21.93,21.4,20.89,20.38
7/19/2024 15:15,50.936,47.132,49.014,48.274,42.558,42.01,39.184,38.584,41.232,44.17,47.754,51.342,0.21182251,0.190734863,0.202301025,0.246948242,0.208190918,0.178131104,0.166473389,0.200012207,0.215454102,0.20098877,0.21206665,0.223144531,22.24,22.88,23.64,23.7,23.59,22.96,22.68,22.33,21.91,21.41,20.89,20.37
7/19/2024 15:30,50.868,47.102,49.004,48.244,42.544,42.008,39.194,38.58,41.232,44.136,47.732,51.33,0.212524414,0.190795898,0.20199585,0.246826172,0.208129883,0.178070068,0.166412354,0.199920654,0.215332031,0.201080322,0.212127686,0.223205566,22.55,22.86,23.6,23.7,23.59,22.96,22.67,22.33,21.91,21.4,20.88,20.37
7/19/2024 15:45,50.81,47.094,48.97,48.268,42.55,42.008,39.186,38.58,41.232,44.14,47.728,51.316,0.213195801,0.190582275,0.201843262,0.246887207,0.208251953,0.178070068,0.166290283,0.199920654,0.215332031,0.200592041,0.211853027,0.223114014,22.96,22.86,23.58,23.7,23.55,22.96,22.68,22.32,21.93,21.4,20.9,20.4
7/19/2024 16:00,50.744,47.046,48.974,48.24,42.544,42.006,39.188,38.58,41.214,44.118,47.71,51.302,0.214263916,0.19052124,0.201843262,0.246490479,0.208129883,0.178009033,0.166473389,0.199920654,0.215515137,0.200897217,0.21194458,0.223022461,23.33,22.87,23.55,23.7,23.55,22.95,22.66,22.33,21.91,21.4,20.87,20.36
7/19/2024 16:15,50.674,47.03,48.93,48.22,42.538,42.006,39.178,38.576,41.204,44.116,47.71,51.306,0.215179443,0.190460205,0.201690674,0.246551514,0.20803833,0.177978516,0.166320801,0.199920654,0.215209961,0.200683594,0.21182251,0.222991943,23.78,22.89,23.55,23.65,23.54,22.96,22.66,22.32,21.93,21.37,20.88,20.39
7/19/2024 16:30,50.616,47.008,48.926,48.208,42.52,41.992,39.184,38.568,41.202,44.068,47.676,51.284,0.216064453,0.19039917,0.201690674,0.246520996,0.208007813,0.178070068,0.166229248,0.199920654,0.215301514,0.200622559,0.21182251,0.223052979,24.27,22.92,23.5,23.65,23.54,22.95,22.66,22.31,21.93,21.4,20.89,20.38
7/19/2024 16:45,50.526,46.992,48.914,48.204,42.522,41.992,39.172,38.562,41.19,44.074,47.664,51.254,0.217163086,0.190429688,0.201690674,0.246276855,0.207977295,0.178161621,0.166229248,0.199981689,0.215301514,0.200866699,0.21194458,0.223022461,24.75,22.99,23.5,23.63,23.54,22.95,22.66,22.32,21.93,21.4,20.89,20.38
7/19/2024 17:00,50.412,46.952,48.892,48.19,42.512,41.99,39.172,38.554,41.186,44.042,47.644,51.248,0.217651367,0.190338135,0.201385498,0.245849609,0.208068848,0.178039551,0.166320801,0.199890137,0.215240479,0.200683594,0.211853027,0.223022461,25.17,23.06,23.51,23.61,23.54,22.96,22.65,22.31,21.93,21.4,20.88,20.37
7/19/2024 17:15,50.27,46.956,48.898,48.172,42.504,41.972,39.166,38.548,41.174,44.034,47.632,51.232,0.218139648,0.190612793,0.201446533,0.246124268,0.207885742,0.178161621,0.166351318,0.199890137,0.215209961,0.200683594,0.21182251,0.222961426,25.46,23.13,23.48,23.61,23.52,22.95,22.66,22.32,21.89,21.4,20.9,20.4
7/19/2024 17:30,50.092,46.944,48.91,48.166,42.502,41.974,39.16,38.546,41.146,44.01,47.612,51.214,0.218292236,0.190490723,0.201446533,0.246154785,0.20791626,0.177947998,0.166290283,0.199920654,0.215087891,0.200531006,0.211700439,0.222869873,25.66,23.22,23.48,23.59,23.53,22.93,22.63,22.32,21.91,21.4,20.89,20.39
7/19/2024 17:45,49.928,46.93,48.864,48.154,42.486,41.962,39.144,38.532,41.13,43.968,47.584,51.2,0.218475342,0.190429688,0.201263428,0.246032715,0.207763672,0.178039551,0.166259766,0.199890137,0.215240479,0.200439453,0.211700439,0.222961426,25.79,23.28,23.45,23.57,23.53,22.93,22.66,22.31,21.89,21.4,20.88,20.37
7/19/2024 18:00,49.82,46.902,48.854,48.164,42.488,41.96,39.142,38.528,41.128,43.952,47.562,51.176,0.219299316,0.190765381,0.201446533,0.245941162,0.207855225,0.178039551,0.166320801,0.199859619,0.21496582,0.200714111,0.211791992,0.222900391,26.04,23.4,23.45,23.56,23.52,22.93,22.65,22.31,21.89,21.4,20.88,20.37
7/19/2024 18:15,49.696,46.868,48.888,48.16,42.472,41.94,39.132,38.524,41.124,43.914,47.536,51.16,0.220092773,0.190582275,0.201202393,0.245941162,0.207733154,0.177947998,0.166259766,0.199798584,0.215179443,0.200500488,0.211700439,0.222900391,26.44,23.48,23.51,23.56,23.51,22.93,22.63,22.33,21.89,21.4,20.89,20.38
7/19/2024 18:30,49.6,46.86,48.854,48.12,42.464,41.94,39.13,38.512,41.096,43.916,47.526,51.138,0.22088623,0.190643311,0.201324463,0.245697021,0.207672119,0.177978516,0.166229248,0.199859619,0.214782715,0.200561523,0.211791992,0.223022461,26.85,23.56,23.5,23.54,23.51,22.93,22.63,22.32,21.89,21.35,20.86,20.38
7/19/2024 18:45,49.468,46.848,48.848,48.12,42.456,41.922,39.126,38.496,41.082,43.874,47.498,51.124,0.2215271,0.190887451,0.201202393,0.245513916,0.207763672,0.178039551,0.166229248,0.199829102,0.214874268,0.200622559,0.211791992,0.222961426,27.31,23.64,23.51,23.53,23.51,22.93,22.63,22.33,21.88,21.41,20.89,20.37
7/19/2024 19:00,49.286,46.84,48.848,48.12,42.44,41.908,39.108,38.486,41.056,43.84,47.474,51.11,0.221496582,0.191070557,0.201385498,0.245635986,0.207794189,0.177947998,0.16619873,0.199707031,0.214935303,0.200683594,0.211730957,0.222808838,27.58,23.79,23.5,23.53,23.48,22.93,22.63,22.3,21.91,21.37,20.88,20.39
7/19/2024 19:15,49.132,46.848,48.824,48.08,42.434,41.902,39.098,38.484,41.056,43.802,47.442,51.082,0.221405029,0.190948486,0.201293945,0.245513916,0.207580566,0.17791748,0.166168213,0.199737549,0.21484375,0.200592041,0.211730957,0.222839355,27.79,23.89,23.53,23.53,23.48,22.93,22.62,22.31,21.91,21.37,20.87,20.38
7/19/2024 19:30,48.94,46.86,48.848,48.084,42.426,41.9,39.102,38.472,41.028,43.786,47.422,51.06,0.221099854,0.19128418,0.20111084,0.24520874,0.207611084,0.178009033,0.166107178,0.199798584,0.21484375,0.200469971,0.211608887,0.22277832,27.89,24.01,23.55,23.53,23.47,22.91,22.63,22.33,21.89,21.4,20.89,20.39
7/19/2024 19:45,48.728,46.86,48.852,48.076,42.424,41.906,39.092,38.47,41.016,43.768,47.408,51.05,0.220611572,0.191436768,0.201416016,0.245422363,0.207519531,0.177978516,0.166259766,0.199829102,0.214782715,0.200531006,0.211700439,0.222869873,27.82,24.11,23.55,23.48,23.47,22.88,22.63,22.32,21.91,21.4,20.87,20.36
7/19/2024 20:00,48.538,46.886,48.868,48.086,42.426,41.902,39.092,38.468,41.01,43.758,47.396,51.034,0.220275879,0.191619873,0.201629639,0.245574951,0.207641602,0.178039551,0.16607666,0.199798584,0.214782715,0.200561523,0.211669922,0.222808838,27.73,24.24,23.6,23.51,23.47,22.89,22.63,22.32,21.88,21.37,20.87,20.37
7/19/2024 20:15,48.37,46.93,48.892,48.098,42.422,41.902,39.098,38.466,41.008,43.756,47.382,51.01,0.219665527,0.191833496,0.201477051,0.245513916,0.207519531,0.177947998,0.16607666,0.199798584,0.214813232,0.200378418,0.211547852,0.222747803,27.63,24.34,23.6,23.49,23.47,22.88,22.63,22.28,21.89,21.35,20.85,20.36
7/19/2024 20:30,48.186,46.946,48.914,48.104,42.428,41.906,39.092,38.466,41.006,43.742,47.364,50.99,0.218811035,0.192047119,0.201446533,0.245605469,0.207458496,0.177978516,0.166107178,0.199798584,0.214874268,0.200531006,0.211669922,0.222808838,27.44,24.45,23.64,23.48,23.43,22.88,22.63,22.31,21.89,21.35,20.87,20.39
7/19/2024 20:45,48.052,46.986,48.94,48.13,42.438,41.92,39.096,38.47,41.026,43.748,47.36,50.974,0.218017578,0.19241333,0.201660156,0.245666504,0.207550049,0.178009033,0.16619873,0.199707031,0.21496582,0.200683594,0.211791992,0.222930908,27.25,24.53,23.68,23.49,23.42,22.88,22.63,22.27,21.89,21.37,20.86,20.36
7/19/2024 21:00,47.912,47.034,48.954,48.122,42.444,41.918,39.112,38.466,41.018,43.744,47.36,50.978,0.217010498,0.19241333,0.201934814,0.245910645,0.207580566,0.17791748,0.166229248,0.199829102,0.215057373,0.200683594,0.21182251,0.222991943,27.02,24.64,23.68,23.48,23.42,22.88,22.63,22.29,21.89,21.4,20.88,20.37
7/19/2024 21:15,49.264,47.04,48.984,48.132,42.458,41.928,39.126,38.468,41.05,43.776,47.378,50.982,0.220275879,0.192962646,0.202148438,0.245910645,0.207794189,0.177734375,0.166381836,0.199798584,0.215057373,0.200531006,0.211761475,0.223022461,26.7,24.66,23.74,23.48,23.42,22.88,22.61,22.27,21.88,21.37,20.86,20.36
7/19/2024 21:30,55.252,47.116,49.03,48.186,42.47,41.926,39.132,38.466,41.044,43.796,47.388,50.98,0.228973389,0.193481445,0.20211792,0.24597168,0.207824707,0.177368164,0.166290283,0.199737549,0.214691162,0.200653076,0.21182251,0.222991943,25.89,24.76,23.8,23.48,23.42,22.88,22.61,22.28,21.9,21.41,20.89,20.37
7/19/2024 21:45,59.818,47.212,49.074,48.192,42.472,41.922,39.132,38.462,41.046,43.82,47.396,50.974,0.232086182,0.194274902,0.202453613,0.246063232,0.207885742,0.17767334,0.166351318,0.199890137,0.21484375,0.200408936,0.211669922,0.222961426,24.99,24.78,23.81,23.48,23.42,22.88,22.63,22.29,21.88,21.37,20.86,20.36
7/19/2024 22:00,60.644,47.268,49.09,48.196,42.482,41.922,39.144,38.468,41.058,43.788,47.374,50.962,0.230438232,0.194335938,0.202819824,0.246002197,0.207885742,0.177703857,0.166351318,0.199829102,0.21484375,0.200714111,0.21182251,0.222961426,24.4,24.8,23.86,23.49,23.42,22.86,22.61,22.28,21.88,21.35,20.86,20.37
7/19/2024 22:15,60.952,47.314,49.114,48.24,42.49,41.926,39.144,38.468,41.05,43.822,47.4,50.978,0.229125977,0.194335938,0.202819824,0.246429443,0.207733154,0.177612305,0.166290283,0.199829102,0.214996338,0.200500488,0.211761475,0.223052979,24.06,24.76,23.88,23.49,23.4,22.85,22.59,22.28,21.88,21.35,20.86,20.38
7/19/2024 22:30,61.134,47.328,49.156,48.236,42.49,41.932,39.152,38.47,41.052,43.802,47.386,50.97,0.228179932,0.19430542,0.20300293,0.246398926,0.207824707,0.17767334,0.166320801,0.199829102,0.214874268,0.200897217,0.212005615,0.223114014,23.79,24.73,23.94,23.53,23.4,22.88,22.62,22.29,21.88,21.37,20.89,20.4
7/19/2024 22:45,61.258,47.344,49.164,48.25,42.492,41.928,39.156,38.478,41.06,43.818,47.394,50.972,0.227661133,0.194366455,0.20324707,0.246795654,0.207855225,0.17767334,0.166290283,0.199951172,0.214935303,0.200622559,0.211791992,0.222991943,23.62,24.67,23.95,23.53,23.38,22.84,22.61,22.3,21.89,21.36,20.87,20.39
7/19/2024 23:00,61.374,47.346,49.178,48.268,42.508,41.94,39.15,38.474,41.074,43.824,47.398,50.972,0.22744751,0.19442749,0.203308105,0.246582031,0.207855225,0.177734375,0.166351318,0.199859619,0.214996338,0.200805664,0.21194458,0.223083496,23.5,24.6,23.99,23.53,23.38,22.84,22.58,22.28,21.88,21.37,20.86,20.36
7/19/2024 23:15,61.474,47.336,49.196,48.274,42.502,41.936,39.152,38.472,41.058,43.82,47.392,50.964,0.227325439,0.194274902,0.203308105,0.246490479,0.207855225,0.177734375,0.166229248,0.199890137,0.214813232,0.200561523,0.21182251,0.223083496,23.4,24.54,24.02,23.54,23.37,22.85,22.59,22.27,21.9,21.41,20.9,20.39
7/19/2024 23:30,61.558,47.356,49.192,48.264,42.51,41.932,39.16,38.478,41.056,43.842,47.404,50.968,0.227355957,0.194213867,0.203765869,0.246704102,0.207794189,0.177642822,0.166320801,0.199859619,0.214996338,0.200622559,0.21182251,0.223052979,23.36,24.48,24.04,23.55,23.38,22.84,22.57,22.26,21.9,21.35,20.86,20.39
7/19/2024 23:45,61.612,47.358,49.212,48.266,42.498,41.93,39.158,38.474,41.074,43.82,47.398,50.974,0.227478027,0.19418335,0.203216553,0.246612549,0.207702637,0.177612305,0.166320801,0.199859619,0.214904785,0.200531006,0.211761475,0.222961426,23.34,24.41,24.05,23.56,23.38,22.84,22.56,22.27,21.89,21.37,20.87,20.38
7/20/2024 0:00,61.63,47.332,49.19,48.26,42.488,41.932,39.15,38.482,41.08,43.856,47.414,50.972,0.22769165,0.193878174,0.203491211,0.246459961,0.207794189,0.177612305,0.166259766,0.199768066,0.21484375,0.200775146,0.211914063,0.223052979,23.37,24.33,24.09,23.56,23.37,22.84,22.58,22.27,21.9,21.38,20.86,20.35
